id,X_0,X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,X_9,X_10,X_11,X_12,X_13,X_14,X_15,X_16,X_17,X_18,X_19,X_20,X_21,X_22,X_23,X_24,X_25,X_26,X_27,X_28,X_29,X_30,X_31,X_32,X_33,X_34,X_35,X_36,X_37,X_38,X_39,X_40,X_41,X_42,X_43,X_44,X_45,X_46,X_47,X_48,X_49,X_50,X_51,X_52,X_53,X_54,X_55,X_56,X_57,X_58,X_59,X_60,X_61,X_62,X_63
0.0,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,0.13815287653499939,0.3141093317182704,1e-15,0.35646557201778684,1e-15,1e-15,0.1160718391957234,0.25693366838092113,1e-15,1e-15,0.4989498923920181,0.2294452051089815,1e-15,1e-15,0.3895146667368062,0.4655979288217915,0.005555737422936,1e-15,0.38045742483871486,1e-15,0.4993354488937468,0.04427416490885383,0.518094044324637,1e-15,1e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1e-15,1e-15,0.11432249386298085,1e-15,0.3475373086466073,0.2853853432017931,0.19783231212156202,1e-15,1e-15,0.006105790322965508,1e-15,0.4197742943558464,0.08039288573812607,0.09731273072673054,1e-15,1e-15,0.20365072027425835,0.41297130019561273,0.24038308650666765,1e-15,1e-15,0.19906672747010679,0.4774742568473235,1e-15,0.3114070248284828,1e-15,0.4673222124976311,1e-15,1e-15,0.3672904638651059,0.02102075750491853,1e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.3020979787891237,1e-15,0.4722350330172903,1e-15,1e-15,1e-15,0.3847149858352253,0.02202590918299065,0.2573524500946123,1e-15,1e-15,1e-15,0.2587363428064217,0.30615102554146667,0.29801402497636703,1e-15,0.36078197455121985,1e-15,1e-15,1e-15,0.2862953697123665,1e-15,1e-15,0.35505770848907736,0.23968730259016516,1e-15,0.03871315159178214,1e-15,0.02684791840039668,0.35292721333928295,0.3239969576623696,1e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.2235918152897682,1e-15,1e-15,0.3133814020467584,0.4102530939489613,0.29221649000748356,1e-15,0.0936592592741911,0.4869947634499239,0.3777528945474597,0.021589500402252784,0.42124228763827404,1e-15,0.10349872125371025,1e-15,0.006248268330652925,1e-15,1e-15,0.018907901461604353,0.35574460224631405,0.03843523758629188,0.10697589482034697,1e-15,0.12910647217179944,0.013447259520905067,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,0.2144351778135896,2.1076649037525037,1.9246474531808329,0.805749174679159,1.5963595141314366,2.5984559786002532,2.1648356801692783,0.7229861202907844,1.675223076850533,1.589601389929003,1.643186156186817,1.5844259582341615,2.0295639433452304,0.9686112650559153,2.3121851956365105,1.2403689061463177,2.146024147778058,1.41491964199147,1.3324269932017545,1.4688201987658989,1.607154220219663,1.7633716391075622,1.5037059819175667,0.40015639579705864,2.0427667622288332,1.491734665931536,1.2457255305118904,1.535747554018102,1.874663751734094,1.8738077322110922,1.1399292020433842,1.3354971915039444,1.2442668845627272
4.0,0.4062786567197552,1e-15,0.27584982803885205,0.2950125746615495,0.023134479569249626,0.2039756447958313,0.043564232113021115,0.23397288430710916,1e-15,1e-15,0.3308321011005416,0.26538643770306225,0.1972049299187381,1e-15,1e-15,1e-15,0.1688235815564807,1e-15,0.43027117491798345,0.012752515715405094,1e-15,0.3146068646230201,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,0.2093489696193078,0.3201218725464686,0.3870827149413461,0.0976686389613005,0.6521574174865878,1.3465418580276696,1.5647668630108416,1.7060531881228997,2.300159769402845,0.9061321888440372,0.43726677032156325,1.6556699445742957,1.9661574960944894,0.7786415108091158,1.1221009849733687,1.335974349147234,1.629171620753904,1.0844250871962193,1.9235858961677204,2.01785641034212,1.8101307874448191,2.299875261566197,1.1671906607964957,1.2249841115140474,1.240090645230355,0.580897371353622,1.0263850673508486,1.0142084819840658,1.145916012221834,0.5033341806673937,0.9261121967126936,1.6630243822287674,0.8242834158083467,0.8249880961442291,2.3401623937762475,1.9044208939757379
5.0,0.5451276254779625,0.1334572898234952,1e-15,1e-15,1e-15,1e-15,0.27128287115839966,0.3798844007148736,0.1102116808980625,1e-15,1e-15,0.3736850918240687,1e-15,1e-15,0.5623019727392422,1e-15,1e-15,1e-15,1e-15,0.263025077774622,1e-15,1e-15,1e-15,0.5151139975331551,0.11319750319028046,1e-15,0.0618055144049965,0.21224596014965097,1e-15,0.04835156451631702,1e-15,1e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,1e-15,1e-15,1e-15,1e-15,0.06345549765961062,1e-15,0.003757402235551436,0.09848889906134861,1e-15,0.4741288177112459,1e-15,1e-15,0.21386155012452018,0.4901868771710618,1e-15,1e-15,1e-15,1e-15,1e-15,0.23375234637315428,1e-15,0.33112754386527726,1e-15,1e-15,1e-15,0.1339605467733076,0.5085322317835012,0.3906042236082317,1e-15,0.12179726926964896,0.41572433417865895,0.3156519973878867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.15917147506927204,1e-15,0.10071010139626939,0.24063134799621058,0.03009030842815623,0.25435572012000524,0.07819515459081337,0.3495121825646219,1e-15,0.4232997263352338,1e-15,0.0008060137106768554,0.23043581523021234,1e-15,1e-15,1e-15,1e-15,0.03231377209256091,0.21219885066711391,1e-15,0.4131852956945651,0.32021926809213513,1e-15,0.03417198224066589,1e-15,1e-15,0.25697843921349,0.32502489775048704,1e-15,1e-15,0.41728943622784287,1e-15,0.3039200546320793,1e-15,0.1910464185774045,1e-15,1e-15,0.4805681799032084,0.4420078547465125,0.4638821462747678,1e-15,0.2669490648069752,0.5363775515723314,1e-15,1e-15,1e-15,0.43553062589673597,0.45116879395453624,0.6170507189283883,0.2712917731999007,0.4278631781622585,1e-15,0.2931861987108879,0.47704449026349605,0.5857075282754332,0.5140698632328969,0.21949954843997657,1e-15,0.6089561281890149,0.3365075258512262,1e-15,0.15805295327938754,0.24178676883261,0.23674103406129765
8.0,0.17146885610947982,0.20007548602865166,0.04493346432253387,1e-15,1e-15,1e-15,1e-15,1e-15,0.5009928096443005,0.192138392442941,1e-15,0.08604226251760792,0.24032111521746674,1e-15,1e-15,0.49133366113639204,1e-15,1e-15,0.13014081397987404,0.2774972404876403,0.3894348926570452,0.2096701245254452,1e-15,1e-15,0.3098243325162159,1e-15,1e-15,0.45750399852359336,0.20776621635945686,1e-15,1e-15,0.03779430647846096,4.434985217530669,3.027478930640767,3.2234877839064784,2.0835355113908705,2.6227550082031947,3.2126363710773207,3.4296809313496355,4.388073032729338,3.706109310915036,3.4520714247354607,3.435223650116112,5.084450237803589,2.7575391269005114,3.5020105554710135,3.9474826822665428,4.543043478014852,3.4118156463428417,3.2319445078363924,4.381261535770828,2.518418214878339,4.512797594027735,3.3375021489696985,3.97879204370436,4.551059444514051,3.7515984083125757,3.6545987906217885,4.046045118217998,3.7053645379673155,3.9161848237879626,4.310861053501057,3.387044172576836,3.082598980371852
9.0,0.06071004109630515,0.003413892940432893,0.36492396724761866,0.19604224939486087,0.17807462874006066,1e-15,1e-15,0.16843058672952047,0.293330520321072,0.17291826345549954,0.44760134225380904,1e-15,0.0961865680806434,1e-15,1e-15,0.05806553215595997,1e-15,1e-15,0.23659914592522982,0.22413352408260784,0.36057970039327236,1e-15,0.20749728260948666,1e-15,1e-15,0.3662358035942492,1e-15,0.06517706574751998,1e-15,0.17035425822522907,0.3777346218751642,1e-15,0.07512247786448473,0.09841905867629817,0.5464176970790711,1e-15,0.7504220495875338,0.5678882075495288,0.17043017301355531,1e-15,0.32931460535815527,1e-15,0.5829579086816862,0.1376402089325949,0.7763026434312876,0.6233568714675998,0.09768265110453643,0.23391718183085605,0.5163922009049242,0.1384798316728069,0.04425612907914298,0.16990215017849156,0.03717819445989215,0.772647584521013,1e-15,1e-15,0.481995035833033,1e-15,1e-15,0.2739697350070689,0.4886945638165291,0.12904240186855276,0.03548820304735207,0.6603280477396433
